date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,grid_slot,value_line,account_mode,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,signal_type,entry_evidence_score,entry_evidence,industry_tags,structure_ratio,anchor_low,anchor_high,anchor_pullback_low,anchor_low_date,anchor_high_date,anchor_pullback_low_date,gap_up,volume_node_date,volume_node_confirmed_on,valid_volume_node_count
2025-07-02,sh.600547,山东黄金,右侧买入,33.48,33.48,29.8,R42; 33未三日下行首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,exited,-0.0174,8900.0,33.48,买入,8900.0,297972.0,25.33,0.0,148.99,174.31,0.0,,,-174.31,-0.0585,-298146.31,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+8.9%；60日强度+25.4%；120日强度+43.8%；距120日高点-1.9%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.22倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.22倍；多周期均量扣低走高,trade_ready,aligned,consolidation_breakout,9.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2025-07-03,sh.600547,山东黄金,收盘条件退出,32.75,32.75,-29.8,R42; condition stop; 14:55/close proxy,exited,-0.6813,-8900.0,33.48,卖出,8900.0,291475.0,24.78,145.74,145.74,316.25,174.31,297972.0,-6497.0,-6987.56,-2.3437,291158.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,sz.300627,华测导航,右侧买入,33.93,33.93,29.86,R43; 33未三日下行首仓; 量价节点上浮2%-4%收盘确认; 节点止损; close_confirmed,watch,-0.0175,8800.0,33.93,买入,8800.0,298584.0,25.38,0.0,149.29,174.67,0.0,,,-174.67,-0.0585,-298758.67,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+9.7%；60日强度+22.9%；120日强度+28.2%；距120日高点-2.3%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,9.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,trade_ready,aligned,volume_price_node,14.0,"['primary:volume_price_node+3', 'positive_trend', 'three_valid_volume_nodes', 'context_bonus+3', 'volume_confirmed+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'deduction_low_price_volume_ma20+1', 'gap_up+1']",,,,,,,,,,2025-06-27,2025-06-30,4.0
2025-07-25,sz.300627,华测导航,收盘条件退出,35.29,35.29,-29.86,R43; entry time condition; 14:55/close proxy,active,1.1631,-8800.0,33.93,卖出,8800.0,310552.0,26.4,155.28,155.28,336.95,174.67,298584.0,11968.0,11456.38,3.8347,310215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,sh.688208,道通科技,右侧买入,33.4,33.4,29.39,R44; 33未三日下行首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,active,-0.0172,8800.0,33.4,买入,8800.0,293920.0,24.98,0.0,146.96,171.94,0.0,,,-171.94,-0.0585,-294091.94,30.0,False,True,200.0,,,,基本面硬条件通过且多周期强度居前；20日强度+10.1%；60日强度+28.3%；120日强度+30.0%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,consolidation_breakout,13.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'deduction_low_price_volume_ma20+1']",,,,,,,,,,,,
2025-08-05,sh.600988,赤峰黄金,左侧网格买入,24.54,24.54,1.96,L9; 价值线网格第9份; gap_or_open_fill,active,-0.0015,800.0,24.54,买入,800.0,19632.0,5.0,0.0,9.82,14.82,0.0,,,-14.82,-0.0755,-19646.82,2.0,False,True,100.0,8.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-08-08,sh.600988,赤峰黄金,左侧网格卖出,26.066,26.065757033008204,-1.96,L9; 上一格卖出; intraday_cross,active,0.1195,-800.0,24.54,卖出,800.0,20852.61,5.0,10.43,10.43,25.85,14.82,19632.0,1220.61,1179.94,6.0057,20826.75,,,,,8.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-08-08,sh.688208,道通科技,收盘条件退出,34.79,34.79,-29.39,R44; entry time condition; 14:55/close proxy,active,1.19,-8800.0,33.4,卖出,8800.0,306152.0,26.02,153.08,153.08,332.17,171.94,293920.0,12232.0,11727.88,3.9878,305819.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,sh.600988,赤峰黄金,左侧网格买入,24.762,24.762469181357794,1.98,L9; 价值线网格第9份; intraday_cross,active,-0.0015,800.0,24.762469181357794,买入,800.0,19809.98,5.0,0.0,9.9,14.9,0.0,,,-14.9,-0.0752,-19824.88,2.0,False,True,100.0,8.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-08-14,sz.000426,兴业银锡,右侧买入,20.15,20.15,29.82,R45; 33未三日下行首仓; W底收盘放量突破颈线; close_confirmed,active,-0.0174,14800.0,20.15,买入,14800.0,298220.0,25.35,0.0,149.11,174.46,0.0,,,-174.46,-0.0585,-298394.46,30.0,False,True,100.0,,,,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+11.6%；60日强度+45.1%；120日强度+50.7%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,w_bottom_neckline,13.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",,,,,,,,,,,,
2025-08-20,sz.000426,兴业银锡,收盘条件退出,19.78,19.78,-29.82,R45; condition stop; 14:55/close proxy,active,-0.5794,-14800.0,20.15,卖出,14800.0,292744.0,24.88,146.37,146.37,317.63,174.46,298220.0,-5476.0,-5968.09,-2.0001,292426.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,sz.000960,锡业股份,右侧买入,19.11,19.11,29.81,R46; 33未三日下行首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,active,-0.0174,15600.0,19.11,买入,15600.0,298116.0,25.34,0.0,149.06,174.4,0.0,,,-174.4,-0.0585,-298290.4,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+3.1%；60日强度+30.6%；120日强度+29.8%；距120日高点-3.0%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,consolidation_breakout,13.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",,,,,,,,,,,,
2025-09-01,sh.600988,赤峰黄金,左侧网格卖出,27.438,27.437638982113903,-1.82,L8; 上一格卖出; intraday_cross,active,0.0936,-700.0,26.065757033008204,卖出,700.0,19206.35,5.0,9.6,9.6,24.21,14.12,18246.03,960.32,921.99,5.0492,19182.14,,,,,7.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-09-01,sh.600988,赤峰黄金,左侧网格卖出,26.58,26.58,-1.98,L9; 上一格卖出; gap_or_open_fill,active,0.1428,-800.0,24.762469181357794,卖出,800.0,21264.0,5.0,10.63,10.63,26.26,14.9,19809.98,1454.02,1412.86,7.1267,21237.74,,,,,8.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-09-02,sh.603799,华友钴业,右侧买入,47.3,47.3,29.8,R47; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.0174,6300.0,47.3,买入,6300.0,297990.0,25.33,0.0,149.0,174.32,0.0,,,-174.32,-0.0585,-298164.32,30.0,False,True,100.0,,,,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.61倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+17.4%；60日强度+48.3%；120日强度+32.6%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.61倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.61倍；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,12.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2025-09-03,sh.600988,赤峰黄金,左侧网格卖出,28.882,28.881725244330422,-1.92,L7; 上一格卖出; intraday_cross,active,0.0986,-700.0,27.437638982113903,卖出,700.0,20217.21,5.0,10.11,10.11,25.22,14.6,19206.35,1010.86,971.04,5.052,20191.99,,,,,6.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-09-03,sh.603799,华友钴业,收盘条件退出,47.09,47.09,-29.8,R47; condition stop; 14:55/close proxy,active,-0.1645,-6300.0,47.3,卖出,6300.0,296667.0,25.22,148.33,148.33,321.88,174.32,297990.0,-1323.0,-1819.21,-0.6101,296345.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,sz.000960,锡业股份,统一分仓收盘止盈1份,21.17,21.17,-5.92,止盈条件=volume_node_break:2025-09-01; 14:55/close proxy,active,0.6315,-3100.0,19.11,卖出,3100.0,65627.0,5.58,32.81,32.81,71.21,34.66,59241.0,6386.0,6280.14,10.5948,65555.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,sz.300763,锦浪科技,右侧买入,73.21,73.21,29.28,R48; 33未三日下行首仓; 回调波段50%收盘放量向上突破; close_confirmed,active,-0.0171,4000.0,73.21,买入,4000.0,292840.0,24.89,0.0,146.42,171.31,0.0,,,-171.31,-0.0585,-293011.31,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+15.5%；60日强度+24.5%；120日强度+33.4%；距120日高点-1.7%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,pullback_50_breakout,14.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",,0.5,41.35,97.25,43.2,2024-06-28,2024-10-08,2025-04-09,False,,,
2025-09-03,sz.000960,锡业股份,右侧买入,21.17,21.17,11.86,"R49; 浮盈加仓50%; 上涨波段62.5%拉回支撑5%区域; 共振=MA5,MA10; close_confirmed",active,-0.0069,5600.0,21.17,买入,5600.0,118552.0,10.08,0.0,59.28,69.35,0.0,,,-69.35,-0.0585,-118621.35,11.94375,False,True,100.0,,,,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.32倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+22.0%；60日强度+54.4%；120日强度+43.2%；距120日高点-4.9%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.32倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.32倍；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,8.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,0.625,17.99,23.05,,2025-08-19,2025-09-01,,,,,
2025-09-04,sz.000960,锡业股份,收盘条件退出,20.19,20.19,-11.86,R49; condition stop; 14:55/close proxy,active,-0.5611,-5600.0,21.17,卖出,5600.0,113064.0,9.61,56.53,56.53,122.67,69.35,118552.0,-5488.0,-5680.03,-4.7884,112941.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,sz.000960,锡业股份,统一分仓收盘止盈2份,20.19,20.19,-11.85,"止盈条件=trailing_10,volume_node_break:2025-08-29; 14:55/close proxy",active,0.656,-6200.0,19.11,卖出,6200.0,125178.0,10.64,62.59,62.59,135.82,69.31,118482.0,6696.0,6490.87,5.4752,125042.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,sh.600988,赤峰黄金,左侧网格卖出,30.402,30.401816046663605,-1.86,L6; 上一格卖出; intraday_cross,exited,0.2691,-700.0,26.52,卖出,700.0,21281.27,5.0,10.64,10.64,26.28,14.28,18564.0,2717.27,2676.71,14.4077,21254.99,,,,,5.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-09-10,sz.300763,锦浪科技,统一分仓收盘止盈1份,84.35,84.35,-5.86,止盈条件=trailing_10; 14:55/close proxy,exited,0.8839,-800.0,73.21,卖出,800.0,67480.0,5.74,33.74,33.74,73.22,34.26,58568.0,8912.0,8804.52,15.0242,67406.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,sz.300763,锦浪科技,右侧买入,84.35,84.35,10.97,R50; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA5; close_confirmed,exited,-0.0064,1300.0,84.35,买入,1300.0,109655.0,9.32,0.0,54.83,64.15,0.0,,,-64.15,-0.0585,-109719.15,11.7136,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+43.3%；60日强度+64.1%；120日强度+72.4%；距120日高点-2.9%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,10.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",,0.75,50.45,95.64,,2025-06-03,2025-09-08,,,,,
2025-09-12,sz.300763,锦浪科技,收盘条件退出,82.84,82.84,-10.97,R50; condition stop; 14:55/close proxy,exited,-0.208,-1300.0,84.35,卖出,1300.0,107692.0,9.15,53.85,53.85,116.85,64.15,109655.0,-1963.0,-2143.99,-1.9541,107575.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,sz.000960,锡业股份,统一分仓收盘止盈1份,20.25,20.25,-5.92,止盈条件=rising_ma20_break_3pct; 14:55/close proxy,exited,0.3466,-3100.0,19.11,卖出,3100.0,62775.0,5.34,31.39,31.39,68.11,34.66,59241.0,3534.0,3431.23,5.7886,62706.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,sz.000960,锡业股份,汰弱退出,20.18,20.18,-6.12,R46; 低效率仓次日开盘退出,exited,0.3354,-3200.0,19.11,卖出,3200.0,64576.0,5.49,32.29,32.29,70.06,35.77,61152.0,3424.0,3318.16,5.4229,64505.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,sz.002353,杰瑞股份,右侧买入,51.61,51.61,19.61,R51; 33三日下行试错首仓; 整理平台收盘放量突破; 平台上沿止损; close_confirmed,exited,-0.0115,3800.0,51.61,买入,3800.0,196118.0,16.67,0.0,98.06,114.73,0.0,,,-114.73,-0.0585,-196232.73,20.0,False,True,100.0,,,,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.50倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+4.7%；60日强度+40.6%；120日强度+32.9%；距120日高点-3.0%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.50倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.50倍；多周期均量扣低走高,trade_ready,aligned,consolidation_breakout,11.0,"['primary:consolidation_breakout+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2025-09-22,sz.002353,杰瑞股份,收盘条件退出,49.65,49.65,-19.61,R51; condition stop; 14:55/close proxy,exited,-0.7653,-3800.0,51.61,卖出,3800.0,188670.0,16.04,94.34,94.34,204.71,114.73,196118.0,-7448.0,-7767.44,-3.9583,188465.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,sh.603893,瑞芯微,右侧买入,229.51,229.51,29.84,R52; 33未三日下行首仓; 回调波段50%收盘放量向上突破; close_confirmed,exited,-0.0175,1300.0,229.51,买入,1300.0,298363.0,25.36,0.0,149.18,174.54,0.0,,,-174.54,-0.0585,-298537.54,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+9.8%；60日强度+42.3%；120日强度+31.1%；距120日高点-12.6%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,pullback_50_breakout,13.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",,0.5,95.79,249.58,190.97,2025-01-06,2025-09-01,2025-09-04,False,,,
2025-09-22,sz.300763,锦浪科技,右侧买入,81.37,81.37,11.39,"R53; 浮盈加仓50%; 上涨波段62.5%拉回支撑5%区域; 共振=MA5,MA20; close_confirmed",exited,-0.0067,1400.0,81.37,买入,1400.0,113918.0,9.68,0.0,56.96,66.64,0.0,,,-66.64,-0.0585,-113984.64,11.7136,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+30.2%；60日强度+55.6%；120日强度+47.8%；距120日高点-5.7%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,uptrend_support_pullback,12.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",,0.625,56.71,95.64,,2025-07-31,2025-09-08,,,,,
2025-09-26,sh.603893,瑞芯微,收盘条件退出,211.66,211.66,-29.84,R52; condition stop; 14:55/close proxy,exited,-2.3504,-1300.0,229.51,卖出,1300.0,275158.0,23.39,137.58,137.58,298.55,174.54,298363.0,-23205.0,-23678.09,-7.9314,274859.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,sz.000408,藏格矿业,右侧买入,57.34,57.34,29.82,R54; 33未三日下行首仓; W底收盘放量突破颈线; close_confirmed,exited,-0.0174,5200.0,57.34,买入,5200.0,298168.0,25.34,0.0,149.08,174.43,0.0,,,-174.43,-0.0585,-298342.43,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+4.0%；60日强度+34.6%；120日强度+76.8%；距120日高点-1.5%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.25倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.25倍；多周期均量扣低走高,trade_ready,aligned,w_bottom_neckline,14.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",,,,,,,,,,,,
2025-10-09,sh.600988,赤峰黄金,左侧网格卖出,32.27,32.27,-1.86,L4; 上一格卖出; gap_or_open_fill,exited,0.3997,-700.0,26.52,卖出,700.0,22589.0,5.0,11.29,11.29,27.59,14.28,18564.0,4025.0,3983.13,21.4397,22561.41,,,,,3.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-10-10,sz.300763,锦浪科技,统一分仓收盘止盈1份,88.84,88.84,-8.05,止盈条件=volume_node_break:2025-09-30; 14:55/close proxy,exited,1.7087,-1100.0,73.21,卖出,1100.0,97724.0,8.31,48.86,48.86,106.03,47.11,80531.0,17193.0,17039.86,21.147,97617.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13,sz.300763,锦浪科技,统一分仓收盘止盈1份,86.55,86.55,-8.05,止盈条件=volume_node_break:2025-10-09; 14:55/close proxy,exited,1.4571,-1100.0,73.21,卖出,1100.0,95205.0,8.09,47.6,47.6,103.3,47.11,80531.0,14674.0,14523.59,18.0242,95101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13,sz.300763,锦浪科技,右侧买入,86.55,86.55,8.65,"R55; 浮盈加仓50%; 上涨波段62.5%拉回支撑5%区域; 共振=MA5,MA10,MA20; close_confirmed",exited,-0.0051,1000.0,86.55,买入,1000.0,86550.0,7.36,0.0,43.27,50.63,0.0,,,-50.63,-0.0585,-86600.63,9.3564,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+19.6%；60日强度+39.7%；120日强度+71.8%；距120日高点-9.2%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,uptrend_support_pullback,12.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",,0.625,64.38,99.69,,2025-08-28,2025-10-09,,,,,
2025-10-14,sh.600988,赤峰黄金,左侧网格卖出,33.442,33.44199765132997,-1.86,L5; 上一格卖出; intraday_cross,exited,0.4817,-700.0,26.52,卖出,700.0,23409.4,5.0,11.7,11.7,28.41,14.28,18564.0,4845.4,4802.71,25.8512,23380.99,,,,,4.0,30.401816046663605,left,,,,,,,,,,,,,,,,,,,,
2025-10-14,sz.000408,藏格矿业,收盘条件退出,56.16,56.16,-29.82,R54; condition stop; 14:55/close proxy,exited,-0.6453,-5200.0,57.34,卖出,5200.0,292032.0,24.82,146.02,146.02,316.85,174.43,298168.0,-6136.0,-6627.28,-2.2214,291715.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15,sz.300763,锦浪科技,止损清仓,77.895,77.895,-8.65,R55; hard space stop 77.895; intraday_stop,exited,-0.874,-1000.0,86.55,卖出,1000.0,77895.0,6.62,38.95,38.95,84.52,50.63,86550.0,-8655.0,-8790.15,-10.1502,77810.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15,sz.300763,锦浪科技,统一分仓收盘止盈1份,81.11,81.11,-8.95,止盈条件=profit_floor; 14:55/close proxy,exited,0.7742,-1200.0,74.57,卖出,1200.0,97332.0,8.27,48.67,48.67,105.61,52.35,89484.0,7848.0,7690.05,8.5887,97226.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-16,sz.300763,锦浪科技,收盘条件退出,79.63,79.63,-9.76,R53; condition stop; 14:55/close proxy,watch,-0.2192,-1200.0,81.37,卖出,1200.0,95556.0,8.12,47.78,47.78,103.68,57.12,97644.0,-2088.0,-2248.8,-2.3017,95452.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21,sh.688772,珠海冠宇,右侧买入,25.55,25.55,29.64,R56; 33未三日下行首仓; W底收盘放量突破颈线; close_confirmed,active,-0.0173,11600.0,25.55,买入,11600.0,296380.0,25.19,0.0,148.19,173.38,0.0,,,-173.38,-0.0585,-296553.38,30.0,False,True,200.0,,,,基本面硬条件通过且多周期强度居前；20日强度+11.7%；60日强度+83.7%；120日强度+95.5%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准2.36倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准2.36倍；多周期均量扣低走高,trade_ready,aligned,w_bottom_neckline,12.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2025-10-22,sh.688772,珠海冠宇,突破次日未确认退出,25.05,25.05,-29.64,R56; 开盘未站上25.450; gap_stop,active,-0.6115,-11600.0,25.55,卖出,11600.0,290580.0,24.7,145.29,145.29,315.28,173.38,296380.0,-5800.0,-6288.66,-2.1206,290264.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-24,sz.002475,立讯精密,右侧买入,63.71,63.71,29.94,R57; 33未三日下行首仓; 回调波段50%收盘放量向上突破; 跳空向上加分; close_confirmed,active,-0.0175,4700.0,63.71,买入,4700.0,299437.0,25.45,0.0,149.72,175.17,0.0,,,-175.17,-0.0585,-299612.17,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+15.6%；60日强度+58.4%；120日强度+96.6%；距120日高点-14.3%；MA20/MA60同步上扬；贴近上扬MA20支撑,6.0,MA20/MA60同步上扬；贴近上扬MA20支撑,watch,aligned,pullback_50_breakout,15.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2', 'gap_up+1']",,0.5,30.75,71.97,53.71,2025-06-16,2025-09-24,2025-10-15,True,,,
2025-10-31,sz.002475,立讯精密,收盘条件退出,62.8,62.8,-29.94,R57; condition stop; 14:55/close proxy,active,-0.4597,-4700.0,63.71,卖出,4700.0,295160.0,25.09,147.58,147.58,320.25,175.17,299437.0,-4277.0,-4772.42,-1.5929,294839.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
